Ticker,Date,Gamma Estimate,Gamma Significance,Eta Estimate,Eta Significance,Full Model Significance,CI Lower Bound (Gamma),CI Upper Bound (Gamma),F-statistic,Model p-value,Model Significance
ABBN,2024-01-29,2.273774816303571e-11,True,-3.0518626562244794e-06,False,False,9.292454050685223e-12,3.61830422753862e-11,5.544355877083341,0.003957626454808294,True
ABBN,2024-01-30,4.217988084000835e-11,True,-3.1624458560910907e-06,False,False,2.7699690927091223e-11,5.666007075292547e-11,16.532185967258698,7.494393014013085e-08,True
ABBN,2024-01-31,4.1116851392534534e-11,True,-1.4432373341604207e-05,False,False,2.0162192144889654e-11,6.207151064017942e-11,7.4799658877532655,0.0005733434619228827,True
ABBN,2024-02-01,5.95576660358337e-11,True,3.5198929858346335e-06,False,False,4.0477875629208135e-11,7.863745644245928e-11,18.769219109547137,7.622458742738124e-09,True
ABBN,2024-02-02,4.119497568106933e-11,True,3.6907887163486384e-06,False,False,3.022567873001377e-11,5.2164272632124886e-11,27.350324201927446,1.69066432804917e-12,True
ABBN,2024-02-05,3.1625215843415747e-11,True,-9.057129460929275e-06,False,False,1.956070032848994e-11,4.3689731358341556e-11,13.738466284296306,1.1651344602269063e-06,True
ABBN,2024-02-06,4.086305490306199e-11,True,-7.566478395559408e-07,False,False,4.455318912430572e-13,8.128057791488092e-11,1.9683644332077646,0.1399125604659838,False
ABBN,2024-02-07,5.976942106635331e-11,True,3.475873767903688e-07,False,False,4.0354166130128534e-11,7.918467600257809e-11,18.26612692143832,1.3680840709492613e-08,True
ABBN,2024-02-08,1.4399994650170094e-10,True,-1.365257137213436e-06,False,False,1.1327477604712725e-10,1.7472511695627463e-10,42.25816231408708,1.2497214442040709e-18,True
ABBN,2024-02-09,6.650494297487004e-11,True,-1.59793355970769e-06,False,False,2.1845202975226933e-11,1.1116468297451315e-10,4.279757984122262,0.013977038310160695,True
ABBN,2024-02-12,3.666148578770608e-11,True,6.425238303883395e-06,False,False,6.445900674407481e-12,6.687707090100468e-11,3.1335141307291288,0.04381265958013272,True
ABBN,2024-02-13,6.920369544140358e-11,True,-9.165974577402908e-06,False,False,5.209836359480596e-11,8.63090272880012e-11,32.12813640326189,1.740178153399955e-14,True
ABBN,2024-02-14,5.329226511512547e-11,True,-1.0634778433690656e-05,False,False,3.1485051122666935e-11,7.509947910758401e-11,13.143595151768467,2.1134846954658578e-06,True
ABBN,2024-02-15,5.960657416504686e-11,True,5.075676913851184e-06,False,False,5.042374312900681e-11,6.87894052010869e-11,82.47954540454656,8.955295398055113e-36,True
ABBN,2024-02-16,6.268655638460389e-11,True,-6.908903815495416e-07,False,False,4.173799521161379e-11,8.363511755759399e-11,17.222467986027258,3.675970676080504e-08,True
ABBN,2024-02-19,1.1495121926545049e-10,False,0.00010287172904572532,False,False,-1.0118316274865368e-11,2.4002075480576633e-10,2.9893937562288087,0.05053573847495161,False
ABBN,2024-02-20,7.19519049621736e-11,True,4.412998916691671e-06,False,False,5.0461520982665356e-11,9.344228894168184e-11,22.691283636020263,1.812762564319076e-10,True
ABBN,2024-02-21,3.149946832265953e-11,True,-1.1492213168265914e-05,True,True,1.5729622527783096e-11,4.726931411753596e-11,11.295073903436704,1.3150242218104111e-05,True
ABBN,2024-02-22,2.398194456608766e-11,False,-5.024600327968453e-06,False,False,-2.6110328507590985e-11,7.407421763976631e-11,0.44692239993480765,0.6396444666469767,False
ABBN,2024-02-23,2.955664376348169e-11,True,5.4745872482203924e-06,False,False,9.973929838919784e-12,4.9139357688043594e-11,4.817570026358241,0.008151334629657461,True
ABBN,2024-02-26,1.2231362868613416e-10,True,1.5294238214593745e-05,False,False,3.921022173695081e-11,2.054170356353175e-10,4.183689773753608,0.015366433622533811,True
ABBN,2024-02-27,6.312966861683588e-11,True,-2.4794143086267234e-05,False,False,1.922789581735102e-11,1.0703144141632074e-10,5.1102970297313535,0.00612549739820637,True
ABBN,2024-02-28,1.7965644152993804e-11,True,-6.819774360182847e-06,False,False,9.135644625289003e-12,2.6795643680698603e-11,9.229157906214544,0.00010160291088367253,True
ABBN,2024-02-29,2.1053041733727898e-11,True,7.817266931130251e-07,False,False,1.4927125135395196e-11,2.71789583320606e-11,22.711601430245512,1.6607635195586342e-10,True
ABBN,2024-03-01,2.5433962919433186e-11,True,3.115866795800895e-06,False,False,1.0824254644585883e-11,4.004367119428049e-11,6.040224939105988,0.002413536327766963,True
ABBN,2024-03-04,1.1622828232061579e-10,True,-7.987449451483445e-06,False,False,8.668265726002131e-11,1.4577390738121026e-10,30.07184087147988,1.3660161576347696e-13,True
ABBN,2024-03-05,5.796509093631821e-11,True,3.3543028393595604e-06,False,False,2.7059131985827376e-11,8.887104988680904e-11,6.804534077598271,0.0011309410076972785,True
ABBN,2024-03-06,2.1080380852858163e-11,True,4.265350947255628e-06,False,False,1.1350987591061307e-11,3.080977411465502e-11,9.213994727060541,0.00010299714996995436,True
ABBN,2024-03-07,3.409366662875504e-11,True,2.362483550477893e-06,False,False,2.6150919156272052e-11,4.203641410123803e-11,35.63955214198208,4.941637774831449e-16,True
ABBN,2024-03-08,8.760707674469935e-11,True,-9.324444550939284e-06,False,False,7.357129055674766e-11,1.0164286293265103e-10,74.95929338693597,2.1598150359127597e-32,True
ABBN,2024-03-11,2.2836285932035103e-11,True,8.794075432966638e-06,False,False,1.3451282834059049e-11,3.2221289030011154e-11,12.202831342220145,5.287810331718132e-06,True
ABBN,2024-03-12,2.336236980233163e-11,True,-2.824585626358937e-06,False,False,1.012398287323393e-11,3.660075673142933e-11,6.0683891930409,0.002350393167686695,True
ABBN,2024-03-13,2.952303947264187e-11,True,-8.057205391186399e-07,False,False,1.4726326846311344e-11,4.43197520989724e-11,7.653273571706699,0.0004838553250985127,True
ABBN,2024-03-14,2.954536387205887e-11,True,-4.84428924863544e-07,False,False,2.313464413185145e-11,3.59560836122663e-11,40.8375434303763,3.0281495025992672e-18,True
ABBN,2024-03-15,2.8366924923858277e-11,True,0.0001683576345461674,True,True,1.2493320734255079e-11,4.424052911346148e-11,17.321060577996946,3.2460685244385943e-08,True
ABBN,2024-03-18,2.261484491808224e-11,False,-1.0999319491268383e-05,False,False,-4.945295449468368e-11,9.468264433084816e-11,0.27941323572532817,0.7562512380907922,False
CLN,2023-12-21,4.0627411435110986e-10,True,-1.706222042105064e-05,False,False,1.1807208709101231e-10,6.944761416112075e-10,5.237129596022567,0.005601145721852183,True
CLN,2023-12-22,7.127582353540617e-10,True,-3.3330608884610027e-07,False,False,2.929877622296147e-10,1.1325287084785087e-09,5.5830738903701365,0.004060783301284133,True
CLN,2023-12-27,3.45113360759554e-10,True,-5.133905901836181e-06,False,False,1.1536614694171103e-10,5.748605745773969e-10,4.424205161841704,0.012459362003123807,True
CLN,2023-12-28,2.109479474235826e-09,True,1.6247739946461553e-06,False,False,1.233269532533376e-09,2.985689415938276e-09,11.194275145980424,1.7445403914578403e-05,True
CLN,2023-12-29,3.5975174451814076e-10,False,-1.689894399242787e-05,False,False,-1.3885717799181478e-10,8.583606670280963e-10,2.77169289293685,0.06453476011604924,False
CLN,2024-01-03,2.251327424436267e-10,False,2.073216118222061e-05,False,False,-1.7408299076339006e-10,6.243484756506435e-10,0.6808800442633659,0.5065155827011211,False
CLN,2024-01-04,3.8455003541249784e-10,True,8.618079882406289e-06,False,False,1.899768064267187e-10,5.79123264398277e-10,7.760569896344213,0.0004685242060957549,True
CLN,2024-01-05,2.3209818595260643e-10,True,4.030538511215879e-06,False,False,5.0754093704678146e-11,4.1344227820053475e-10,3.1669475283432083,0.042830212266035464,True
CLN,2024-01-08,2.1144183380365972e-10,True,-7.80256387233212e-06,False,False,2.9329203661893824e-11,3.935544639454256e-10,2.841331614091757,0.0587996554693874,False
CLN,2024-01-09,2.740321653914001e-10,True,9.744290118591298e-06,False,False,1.2411361163454283e-10,4.2395071914825737e-10,6.565302703366952,0.001475672799115243,True
CLN,2024-01-10,4.685232688477209e-10,True,4.6599022251624406e-06,False,False,1.873915379399542e-10,7.496549997554876e-10,5.362291865386557,0.0048741659934111795,True
CLN,2024-01-11,2.1576471247065496e-10,False,1.5139868152245429e-05,False,False,-1.60922074248577e-10,5.924514991898869e-10,0.6600745167355007,0.5171057652533203,False
CLN,2024-01-12,1.4155849266569343e-10,True,6.313358055381548e-06,False,False,2.662694794878462e-11,2.5649003738260226e-10,2.964012181166142,0.052203702191622306,False
CLN,2024-01-15,1.1141918898689777e-09,True,-3.207172286585743e-05,False,False,6.486721685823757e-10,1.5797116111555796e-09,11.258068700102239,1.5488195539716067e-05,True
CLN,2024-01-16,1.7456587902070439e-10,True,-1.4904087069294926e-06,False,False,7.148433785863941e-11,2.7764742018276933e-10,5.532056844794503,0.004140482015805573,True
CLN,2024-01-17,9.428365972846613e-10,True,3.797064030461026e-05,False,False,4.2798842810994247e-10,1.4576847664593802e-09,6.463538539381236,0.0016296258473735893,True
CLN,2024-01-18,1.4465252475893635e-10,True,-1.0947897666399935e-05,False,False,8.16410270762131e-11,2.0766402244165959e-10,10.285648637110535,3.976696019797639e-05,True
CLN,2024-01-19,1.8097274154760684e-09,True,9.783618854135639e-06,False,False,9.744008428839572e-10,2.6450539880681795e-09,9.06050351447211,0.00013195617737327362,True
CLN,2024-01-22,2.0892646849740953e-10,False,-6.816825548487903e-06,False,False,-6.141470292728744e-11,4.792676399221064e-10,1.2100841894522998,0.29890984836444207,False
CLN,2024-01-23,6.459902182985773e-10,True,-4.191930380738184e-06,False,False,4.71817627344825e-10,8.201628092523295e-10,26.50454795729986,6.9414875002918105e-12,True
CLN,2024-01-24,5.111187745355865e-10,True,1.3919713721457782e-05,False,False,3.507611584820082e-10,6.714763905891648e-10,19.816761474535916,4.413250389084715e-09,True
CLN,2024-01-25,2.1187017539341156e-10,False,-1.7069831711185588e-05,False,False,-3.1650202901312854e-10,7.402423797999517e-10,0.3346967700842683,0.7156963058021604,False
CLN,2024-01-26,3.338316760538798e-10,False,2.5329500553879097e-06,False,False,-4.291492610648495e-11,7.105782782142445e-10,1.521094279129045,0.21927648551496337,False
CLN,2024-01-29,4.5158286428332e-10,True,-5.545978554725191e-06,False,False,2.2014034471022422e-10,6.830253838564159e-10,7.462996904834582,0.000633511717001948,True
CLN,2024-01-30,2.810001755915055e-10,True,-1.3398555710527876e-05,False,False,1.5488805241024594e-10,4.0711229877276503e-10,9.883024366605092,5.84911019753167e-05,True
CLN,2024-01-31,1.0263194563770065e-09,False,-1.1394010833069277e-06,False,False,-5.960132295920699e-10,2.648652142346083e-09,0.7729404255713023,0.4620540716421502,False
CLN,2024-02-01,1.4139081376623564e-10,True,4.246580395985846e-06,False,False,3.1211477080604545e-11,2.5157015045186673e-10,3.1905333078332174,0.04175596959223406,True
CLN,2024-02-02,2.5443285296543417e-10,False,-9.5296992576304e-06,False,False,-1.52330031323877e-10,6.611957372547453e-10,0.7609321837155418,0.46766721937785716,False
CLN,2024-02-05,2.477935397704096e-10,False,6.040301792335585e-06,False,False,-6.845098286938597e-12,5.024321778277578e-10,1.886688624451434,0.15241495293977,False
CLN,2024-02-06,7.546117409971102e-11,True,3.739388774255506e-06,False,False,4.192237429735598e-12,1.4673011076968643e-10,2.1824973039923043,0.11335141824775834,False
CLN,2024-02-07,4.0319204344622977e-10,False,-9.649955827045954e-07,False,False,-3.6654671559754554e-11,8.43038758452214e-10,1.621333471975738,0.19847044071803668,False
CLN,2024-02-08,1.4852718895198258e-08,True,4.137527868134401e-06,False,False,5.472653044886462e-09,2.4232784745510053e-08,4.837767851998799,0.00821781285626437,True
CLN,2024-02-09,2.703582558362847e-09,True,-2.2022898191337136e-05,False,False,3.7729705177877603e-10,5.029868064946918e-09,2.6988496981983534,0.06846672303669184,False
CLN,2024-02-12,9.310508863865225e-10,True,5.3386318840878314e-06,False,False,3.951976451410959e-10,1.4669041276319492e-09,5.856869167833981,0.0030172153136957145,True
CLN,2024-02-13,6.030508327400946e-10,False,-3.51413838496496e-05,False,False,-7.430403534600668e-11,1.2804057008261959e-09,1.613996910686279,0.20015774079994153,False
CLN,2024-02-14,9.027900430057587e-10,True,-4.416246899130926e-06,False,False,5.98948104475994e-10,1.2066319815355232e-09,17.075004005759432,6.579468902982322e-08,True
CLN,2024-02-15,6.884846964835816e-11,False,-6.725472264707675e-06,False,False,-1.4272082182481025e-11,1.5196902147919735e-10,1.3683905830121208,0.2551352776998741,False
CLN,2024-02-16,4.868958213692826e-10,True,6.007913275653106e-06,False,False,2.336915414621882e-10,7.401001012763769e-10,7.2725855602577525,0.0007633876579137561,True
CLN,2024-02-19,3.648342053008396e-10,False,2.153275284217291e-06,False,False,-5.2296686883779e-10,1.2526352794394691e-09,0.33907658377237804,0.712603887612348,False
CLN,2024-02-20,3.1778066820483133e-10,True,-4.966560693003531e-06,False,False,5.703961134025191e-11,5.785217250694107e-10,2.9148838640821255,0.054995469859403186,False
CLN,2024-02-21,1.0600691274646297e-09,True,-3.803232752889878e-06,False,False,1.8963453573176888e-10,1.9305037191974904e-09,2.9673775560792954,0.05213210611641946,False
CLN,2024-02-22,3.4130540706806986e-10,True,-1.1759272958220075e-05,False,False,2.3140718224230774e-11,6.594700959119089e-10,2.41910064015543,0.08992460978004242,False
CLN,2024-02-23,1.5847550444657237e-10,False,-4.930610092981866e-06,False,False,-5.69615971975118e-12,3.226471686128959e-10,1.8908094580979418,0.15185851268136644,False
CLN,2024-02-26,2.7008909860265125e-10,True,-3.441811248728823e-07,False,False,1.7244356284501153e-10,3.67734634360291e-10,14.754165545165764,5.474349111509914e-07,True
CLN,2024-02-27,2.1204944001411547e-10,True,4.8170283662049985e-06,False,False,9.425131614165036e-11,3.298475638865806e-10,6.246031816586985,0.0020444783575994914,True
CLN,2024-02-28,2.356247137582876e-10,False,-1.220007003206336e-05,False,False,-2.28246845558544e-10,6.994962730751192e-10,0.5685271441902555,0.5666597808601581,False
CLN,2024-02-29,4.3881418493631297e-10,True,1.716044173480777e-05,False,False,2.857458901056993e-10,5.918824797669267e-10,15.891546715524063,1.6015802694823609e-07,True
CLN,2024-03-01,1.516141238627668e-09,True,0.00012542008841870113,False,False,1.0387703227073397e-09,1.993512154547996e-09,20.215303099840018,2.2899015077868067e-09,True
CLN,2024-03-04,1.9259881160742272e-10,True,-1.5917959952885646e-06,False,False,1.5194595489190458e-10,2.332516683229409e-10,43.24411219352984,8.679498785489785e-19,True
CLN,2024-03-05,1.721005670847617e-10,True,1.3213271152992734e-05,False,False,5.6120197477252944e-11,2.8808093669227043e-10,4.4482203038269015,0.01197009781965369,True
CLN,2024-03-06,2.002105050795197e-10,False,-0.0001586907663173018,False,False,-2.002587566491629e-10,6.006797668082023e-10,0.7414855208683806,0.4767279674702223,False
CLN,2024-03-07,2.4384023249034025e-10,True,1.1938161442686917e-05,False,False,1.736305682338874e-10,3.140498967467931e-10,23.326008065964434,1.1523950769775956e-10,True
CLN,2024-03-08,4.1767762967807344e-10,True,8.155973731736224e-06,False,False,1.8526410768151332e-10,6.500911516746336e-10,6.647495136069834,0.0013894293115428674,True
CLN,2024-03-11,3.8072769393969307e-10,False,1.2721286076973455e-05,False,False,-1.193080673894924e-10,8.807634552688785e-10,1.1308137997382093,0.323450592910315,False
CLN,2024-03-12,2.5554029614313e-10,False,2.2460898240672636e-05,False,False,-3.7316224023302663e-10,8.842428325192866e-10,0.3419370809772969,0.7105094925092063,False
CLN,2024-03-13,7.119999405160004e-10,True,-7.752286555294887e-06,False,False,5.146313763021745e-10,9.093685047298263e-10,25.370611346323322,2.590229151335342e-11,True
CLN,2024-03-14,1.303887592577821e-09,False,5.4366231773965466e-05,False,False,-2.577567725675004e-10,2.8655319577231425e-09,1.4535693078156728,0.23460723479223605,False
CLN,2024-03-15,2.718256211318672e-10,True,-0.00036127539492720605,True,True,7.715596810946745e-12,5.359356454527878e-10,5.659595561630503,0.0035601204792617166,True
CLN,2024-03-18,8.119225740306956e-11,False,-4.1808227086683705e-06,False,False,-1.7314627693717357e-10,3.355307917433127e-10,0.20920690997882935,0.8112937006392581,False
DOKA,2023-12-21,5.0727215353999236e-08,True,1.2129350312826685e-05,False,False,2.1434781503859692e-08,8.001964920413877e-08,6.869015328246624,0.0012403304850513112,True
DOKA,2023-12-22,6.053583533307252e-08,False,4.141194690904519e-06,False,False,-2.82030063601346e-08,1.4927467702627966e-07,0.9513925130618224,0.38858388363446195,False
DOKA,2023-12-27,9.394500104857693e-08,False,-9.91893826807018e-06,False,False,-2.3624690214003048e-08,2.115146923111569e-07,1.3768661508683746,0.25530538285135507,False
DOKA,2023-12-28,1.2916414608659676e-07,True,-1.4187671296796812e-06,False,False,6.167772985114523e-08,1.966505623220483e-07,7.154189403359651,0.0010089025930691451,True
DOKA,2023-12-29,8.798339431281779e-08,False,1.448939891511354e-05,False,False,-2.558138182640182e-09,1.7852492680827575e-07,2.839991065735624,0.06279816836953146,False
DOKA,2024-01-03,6.652343405983897e-08,True,-9.923602819473886e-06,False,False,3.1933885614294604e-08,1.0111298250538332e-07,7.3864981172404205,0.0007432234843384258,True
DOKA,2024-01-04,9.441560880088271e-08,False,-1.4382218835292532e-05,False,False,-3.987138555200496e-09,1.9281835615696592e-07,2.2006856626437457,0.11326248805756771,False
DOKA,2024-01-05,3.890810715022901e-08,False,-2.617700869824971e-05,False,False,-4.748271109852425e-09,8.256448541031045e-08,2.355385640291622,0.0972778821160439,False
DOKA,2024-01-08,5.6285835645995754e-08,True,1.0962567806735421e-05,False,False,2.1648146849910765e-08,9.092352444208074e-08,5.489474005761418,0.0045401249496805594,True
DOKA,2024-01-09,1.5671758695483303e-07,True,3.2750305482757247e-06,False,False,3.287251110578595e-09,3.101479227990875e-07,2.0636624527683756,0.1307016814136772,False
DOKA,2024-01-10,1.1429507421339519e-07,True,-1.4404791472031658e-05,False,False,1.7981448173582175e-08,2.1060870025320822e-07,3.4366351460024536,0.034536805574619106,True
DOKA,2024-01-11,2.1285630709731978e-08,True,-1.8214633235161395e-05,False,False,1.3702522574139019e-08,2.8868738845324936e-08,16.15528320959761,1.533694307048067e-07,True
DOKA,2024-01-12,3.0188393332949827e-08,False,-1.6273935766368762e-05,False,False,-2.6449229838075737e-08,8.682601650397538e-08,0.7249783452439135,0.48538826250190326,False
DOKA,2024-01-15,1.5102649090053814e-07,True,-1.1885187401011806e-05,False,False,3.186909859594818e-09,2.988660719414814e-07,2.1204727119628157,0.12230433841355086,False
DOKA,2024-01-16,9.375980367662666e-08,True,1.5934367254029705e-05,False,False,9.9667241095058e-09,1.7755288324374752e-07,2.765197426774854,0.06459636315868349,False
DOKA,2024-01-17,4.5442622432948064e-08,True,-1.9695282000434774e-05,False,False,3.619320626489123e-09,8.7265924239407e-08,2.6234728219882717,0.07388181032065398,False
DOKA,2024-01-18,7.458199198293459e-07,True,-3.6570950822791585e-05,True,True,4.925257820461767e-07,9.99114057612515e-07,18.658707185795084,1.709401049410932e-08,True
DOKA,2024-01-19,1.7705187568088443e-07,True,1.1193961729564558e-05,False,False,5.7031785694539453e-08,2.970719656672294e-07,4.641192860534435,0.010452978981117416,True
DOKA,2024-01-22,4.235773001115767e-08,True,1.5399848893345167e-05,False,False,3.831171298996524e-09,8.088428872331882e-08,2.6082259538407766,0.07520193568721363,False
DOKA,2024-01-23,5.171251653355429e-08,True,-1.4677665823515516e-05,False,False,2.316412468426419e-08,8.026090838284439e-08,6.803309473898472,0.001286380455614308,True
DOKA,2024-01-24,7.358534479816175e-08,True,2.808101178121641e-06,False,False,4.154598642867356e-08,1.0562470316764995e-07,10.255832855099394,5.127635464848732e-05,True
DOKA,2024-01-25,1.541787600390043e-07,True,-3.997994375366681e-06,False,False,2.036272932885303e-08,2.879947907491556e-07,2.650488424792323,0.07322723147828841,False
DOKA,2024-01-26,4.189647540927288e-08,True,-1.2932240146371787e-06,False,False,2.0337141770446462e-08,6.34558090480993e-08,7.383691124712756,0.0007695372464297123,True
DOKA,2024-01-29,1.0049399641720541e-07,False,1.885551252923171e-06,False,False,-8.936661779191112e-08,2.9035461062632194e-07,0.5473911302886143,0.5796004347627062,False
DOKA,2024-01-30,5.586394197040858e-08,False,-2.2348136364447487e-07,False,False,-9.082650263941692e-08,2.0255438658023409e-07,0.2819195341172352,0.7546028252964743,False
DOKA,2024-01-31,1.6724126798213285e-07,False,-3.6774966119047316e-06,False,False,-1.457059806281342e-07,4.801885165923999e-07,0.556154058367942,0.574321601144616,False
DOKA,2024-02-01,5.5216861080324316e-08,True,-3.427483456560199e-06,False,False,2.7132659127207483e-08,8.330106303344115e-08,7.590974700561371,0.0006221978156789561,True
DOKA,2024-02-02,7.787121893972259e-08,False,-2.170501743826892e-05,False,False,-1.4619746305069226e-09,1.572044125099521e-07,2.954177159885495,0.055026162699131,False
DOKA,2024-02-05,1.701828665259339e-07,False,-1.1398393784898095e-05,False,False,-1.2445002969346665e-07,4.6481576274533445e-07,1.0242133066151344,0.3619359252914705,False
DOKA,2024-02-06,6.665267447562806e-08,True,1.1623923286679272e-05,False,False,3.3639462609531814e-08,9.966588634172431e-08,8.47660983589214,0.0002584005347728704,True
DOKA,2024-02-07,6.605257350604578e-08,True,-2.5570580673032624e-05,False,False,6.943792422759265e-09,1.251613545893323e-07,3.4423562208085077,0.03346591660669739,True
DOKA,2024-02-08,4.248877247907366e-07,True,1.3801825876847058e-06,False,False,4.2878941034143945e-08,8.068965085473293e-07,2.415453774720419,0.09268240281476357,False
DOKA,2024-02-09,2.3046918708228537e-07,False,-2.435387875297901e-05,False,False,-1.0028733016694983e-07,5.612257043315205e-07,1.11018311792473,0.3323816279235845,False
DOKA,2024-02-12,1.2325900477437787e-07,True,-9.002113120890472e-06,False,False,7.649855110296338e-10,2.457530240377261e-07,2.1010249896061777,0.1257574511065393,False
DOKA,2024-02-13,1.6082142001162436e-07,False,-4.827652075251405e-06,False,False,-8.639535303302445e-09,3.3028237532655116e-07,1.7709105936233942,0.17358178145877232,False
DOKA,2024-02-14,3.757005963096905e-08,False,1.3285201208901907e-05,False,False,-2.016234171596228e-08,9.530246097790037e-08,0.9487345759595358,0.388476354780093,False
DOKA,2024-02-15,2.758607658951844e-06,False,1.9465731047553565e-05,False,False,-1.7353564474897968e-06,7.2525717653934855e-06,0.7850578537242832,0.45743354556076077,False
DOKA,2024-02-16,6.312758332123455e-08,True,-1.0282462404919518e-05,False,False,4.7822709000955044e-08,7.843245764151405e-08,33.27391215965154,6.855368303878153e-14,True
DOKA,2024-02-19,2.0502574998645427e-07,True,3.960859913189522e-06,False,False,6.71109333180115e-08,3.4294056665489704e-07,4.317147542051914,0.014211580486710883,True
DOKA,2024-02-20,4.3912864107955296e-08,False,-2.636744173624534e-07,False,False,-6.577330357865038e-08,1.5359903179456098e-07,0.31356020346523295,0.7312775432141718,False
DOKA,2024-02-21,7.802207773298834e-08,True,-1.0235812794110065e-05,False,False,1.7892082211460934e-08,1.3815207325451572e-07,3.7028362420521828,0.026499137801898557,True
DOKA,2024-02-22,2.5008293598937128e-08,False,4.1320417602979916e-06,False,False,-4.7615041668067124e-08,9.763162886594138e-08,0.26798769911680886,0.7653114900711826,False
DOKA,2024-02-23,5.3030310446036306e-08,False,-4.421902630277994e-06,False,False,-3.6141557367974076e-09,1.0967477662887002e-07,1.8139988834758978,0.16726553871731387,False
DOKA,2024-02-26,4.0312091723698687e-08,True,-3.0068948398393602e-05,True,True,3.1845017385024835e-08,4.877916606237254e-08,50.12152077198636,4.4780207110347924e-21,True
DOKA,2024-02-27,5.825178834692705e-08,True,1.7253284799051942e-05,False,False,1.9883249405643155e-08,9.662032728821095e-08,4.790938581497058,0.009054952356507304,True
DOKA,2024-02-28,8.73224337935894e-08,True,-4.82600677529538e-06,False,False,1.0146735657205687e-08,1.644981319299731e-07,2.5779770091546816,0.07808276913775036,False
DOKA,2024-02-29,1.1335633863761546e-06,True,-7.3881764337769336e-06,False,False,5.290424355579543e-07,1.7380843371943549e-06,6.892338950296618,0.0012397289370727953,True
DOKA,2024-03-01,1.9777861831031177e-07,False,-3.058479307593101e-05,False,False,-1.5006257166371074e-07,5.456198082843343e-07,0.661215852101146,0.5170106244763655,False
DOKA,2024-03-04,7.251144161155243e-08,True,-2.1072316726031243e-05,False,False,1.2017412586634962e-08,1.330054706364699e-07,4.466769307968531,0.012574910971097293,True
DOKA,2024-03-05,6.33478009108624e-08,True,-4.377782625195502e-05,False,False,3.1963093901851814e-08,9.473250791987298e-08,9.929420100992733,5.779506210057296e-05,True
DOKA,2024-03-06,3.556573092750328e-08,False,-3.6514790400666084e-05,False,False,-6.3271156845227094e-09,7.745857753952928e-08,2.7738850841324467,0.06376111649956542,False
DOKA,2024-03-07,2.4268854514963327e-07,True,4.788011527100374e-06,False,False,1.2929813040608998e-07,3.5607895989317653e-07,8.859319347154166,0.0001757443213885943,True
DOKA,2024-03-08,6.451185975598094e-08,True,1.3793619201848082e-05,False,False,2.4767913717246975e-08,1.042558057947149e-07,5.4801953629051186,0.004510128582894199,True
DOKA,2024-03-11,4.4244301354374844e-08,True,-1.649668913212601e-07,False,False,2.3377746342156776e-08,6.511085636659291e-08,8.690954069432602,0.00020187428482970697,True
DOKA,2024-03-12,9.452940531984573e-08,False,-1.0573678835770553e-05,False,False,-3.154870726550611e-08,2.2060751790519757e-07,1.234661156522223,0.29367292846815907,False
DOKA,2024-03-13,4.5894217491767656e-08,True,-1.3526553635461019e-05,True,True,3.841754767839981e-08,5.33708873051355e-08,75.39769180399483,2.954998130186129e-30,True
DOKA,2024-03-14,7.882342626787716e-08,True,8.031479716054532e-06,False,False,2.177749945026393e-08,1.358693530854904e-07,3.7493189284887327,0.024990964828327595,True
DOKA,2024-03-15,2.2632907205885193e-08,False,6.986790823541701e-06,False,False,-6.502023900504289e-08,1.1028605341681329e-07,0.1350150461735711,0.8737792739186157,False
DOKA,2024-03-18,5.973143885332908e-08,False,3.9010076217802165e-06,False,False,-7.331806529173112e-08,1.927809429983893e-07,0.4176400083332705,0.6590750088902224,False
GIVN,2023-12-21,1.7441119679031902e-08,True,-2.413830945764314e-06,False,False,1.085181192629825e-08,2.4030427431765553e-08,13.48178762947891,1.597698438824184e-06,True
GIVN,2023-12-22,1.69542006991806e-08,True,4.6111647254429794e-06,False,False,3.0198026229248837e-09,3.088859877543631e-08,3.300070009782389,0.037350367468856414,True
GIVN,2023-12-27,1.5781355123035365e-08,True,-4.573314506364457e-06,False,False,9.839199184097086e-09,2.1723511061973645e-08,13.676526453373258,1.3937209995783297e-06,True
GIVN,2023-12-28,3.4052459352092416e-08,False,-5.538749801609285e-06,False,False,-1.0757878331246465e-08,7.88627970354313e-08,1.1174991905178608,0.32747751667492103,False
GIVN,2023-12-29,1.5690776274305048e-08,True,4.093870898141106e-07,False,False,1.1468371044212598e-08,1.9913181504397498e-08,26.613942311600503,6.502669018000311e-12,True
GIVN,2024-01-03,1.251231308270542e-08,True,-2.6991267031474813e-06,False,False,3.7388301380250395e-09,2.1285796027385803e-08,3.9207471954838233,0.019982285780010225,True
GIVN,2024-01-04,8.046845450287128e-08,True,-1.4024212983765911e-06,False,False,4.221848555046024e-08,1.1871842345528232e-07,8.515036242573245,0.00020912692303703482,True
GIVN,2024-01-05,9.75941287744336e-09,True,-6.185146751107719e-06,False,False,3.2829367925598587e-09,1.623588896232686e-08,4.53348256788658,0.01087817732647114,True
GIVN,2024-01-08,3.667830243653361e-08,True,-4.905116586048337e-05,True,True,2.6449467890878176e-08,4.6907136982189046e-08,27.877961846888837,1.3211697694275502e-12,True
GIVN,2024-01-09,5.442764412748966e-09,False,6.70082538596541e-06,False,False,-1.4026799953563643e-09,1.2288208820854296e-08,1.4429859963520857,0.23653446036441483,False
